ENSEMBL	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000139323	225.75862363344146	0.015922030987148512	0.07630123812952477	0.20867329780573352	0.8347032864999864	0.915549535132588
ENSG00000139324	210.6304099299236	0.07720415573846218	0.12047288105778185	0.6408426117196708	0.5216249445844428	0.7115629352365912
ENSG00000139343	25.999333513629924	-0.19334236474058128	0.13261023853866538	-1.4579746395992503	0.14484753338999112	0.32501168277002596
ENSG00000139344	17.96921525248386	-0.35134812103474367	0.15546007199861786	-2.260053765045647	0.02381791417331309	0.09164133170608472
ENSG00000139350	91.40437216261542	0.27211498274545864	0.1111039501719795	2.4491926913871893	0.014317682897967794	0.06290048487399912
ENSG00000139351	15.126156216570253	-0.2147646992526266	0.1872027914016311	-1.1472302183350636	0.25128648560646066	0.4599976740338834
ENSG00000139354	29.84941390858442	0.37887789942751476	0.22515373026344926	1.6827520422788242	0.09242310246688949	0.23880417145591057
ENSG00000139364	14.703847250331048	-0.4192650261588191	0.24449219410653603	-1.7148401309537387	0.08637454160420135	0.22775227727616065
ENSG00000139370	91.24483862041053	-0.8436991716907343	0.16701053699802015	-5.051772102862803	4.3772978965458194e-7	1.3049411024049562e-5
ENSG00000139372	80.25735400959269	-0.22437950174661692	0.11031011270443786	-2.034079163238766	0.04194361446469826	0.13703067175044237
ENSG00000139405	46.92299765282648	0.05854474027541086	0.12478722058664576	0.46915653702504284	0.6389577496266601	0.7949782668601106
ENSG00000139410	12.62873365012278	0.2704977366185618	0.17497995688558698	1.5458784047788423	0.12213393689791736	0.29052856262753385
ENSG00000139428	80.01725852761273	0.08291401082873384	0.09957346646245413	0.832691818156175	0.40501856009517395	0.6165959957851358
ENSG00000139433	244.49687837468784	-0.3527144528819008	0.10014594044451067	-3.5220044997963194	4.2829687344347374e-4	0.0040092300765982814
ENSG00000139436	255.20747040425738	-0.15289891395106603	0.0803242789504447	-1.903520528897565	0.056972657574004576	0.17088878950442107
ENSG00000139437	121.63747118210084	0.6817523310927555	0.11783071318112334	5.785862723624533	7.214111121698201e-9	4.003296599357835e-7
ENSG00000139438	75.74083528938819	0.23306170056972011	0.14470274427646404	1.6106239154970035	0.107261717992224	0.26564398508954545
ENSG00000139445	23.835071429195374	0.4447667159197057	0.20496002771611974	2.170016860730184	0.03000556867411027	0.10786478781633477
ENSG00000139496	201.07617351306337	-0.3011003887147197	0.10401685075560164	-2.894727022856962	0.003794883864354167	0.02309156483949552
ENSG00000139505	166.65212469950234	0.10690567007464168	0.08492364463277349	1.2588445837071969	0.20808647325787114	0.4088801962847421
ENSG00000139508	72.55226945325366	0.1295514847345014	0.09293458204012627	1.394007288681463	0.16331540365283034	0.3525391929940879
ENSG00000139514	147.23753616283247	0.028285125380224204	0.11147639610804883	0.25373196809133264	0.7997026351008236	0.896398007012057
ENSG00000139517	97.62185336107963	0.07652408324048807	0.0856049345356934	0.8939214036613856	0.37136394500578124	0.5858809421866271
ENSG00000139531	80.66087689087692	-0.12071380053531729	0.11267356815651111	-1.07135863814695	0.28400820317586184	0.4958119827976725
ENSG00000139537	196.47286719738145	0.13930053987183863	0.10599601234510429	1.3142054761296178	0.18877706615961176	0.3858077701345509
ENSG00000139546	35.28426933362657	-2.693214269804835e-4	0.1177990993207377	-0.0022862774718437205	0.9981758160926925	0.9989280742950652
ENSG00000139547	51.77511185966329	-0.19819783023675988	0.12402541043492683	-1.5980421233175401	0.11003360276872412	0.2703716651762944
ENSG00000139549	9.424549707177498	-0.47126298256134364	0.19862669676071476	-2.372606453447058	0.0176630724517825	0.07332767854170759
